,timestamp,TOTUSJH
477,2010-05-22 05:22:24.700000+00:00,397.828
478,2010-05-22 06:22:24.700000+00:00,386.658
479,2010-05-22 07:22:24.700000+00:00,361.573
480,2010-05-22 08:22:24.700000+00:00,388.435
481,2010-05-22 09:22:24.700000+00:00,383.80300000000005
482,2010-05-22 10:22:24.700000+00:00,376.46
483,2010-05-22 11:22:24.700000+00:00,387.601
484,2010-05-22 12:22:24.600000+00:00,424.414
485,2010-05-22 13:22:24.600000+00:00,457.412
486,2010-05-22 14:22:24.600000+00:00,442.386
487,2010-05-22 15:22:24.600000+00:00,478.132
488,2010-05-22 16:22:24.600000+00:00,511.965
489,2010-05-22 17:22:24.600000+00:00,530.749
490,2010-05-22 18:22:24.600000+00:00,548.77
491,2010-05-22 19:22:24.600000+00:00,565.217
492,2010-05-22 20:22:24.600000+00:00,564.836
493,2010-05-22 21:22:24.600000+00:00,628.004
494,2010-05-22 22:22:24.600000+00:00,621.998
495,2010-05-22 23:22:24.700000+00:00,594.012
496,2010-05-23 00:22:24.700000+00:00,576.0459999999998
497,2010-05-23 01:22:24.700000+00:00,579.464
498,2010-05-23 02:22:24.800000+00:00,589.198
499,2010-05-23 03:22:24.800000+00:00,540.504
500,2010-05-23 04:22:24.800000+00:00,537.8009999999998
501,2010-05-23 06:22:24.800000+00:00,567.694
502,2010-05-23 07:22:24.800000+00:00,526.419
503,2010-05-23 08:22:24.800000+00:00,513.7819999999998
504,2010-05-23 12:22:24.700000+00:00,455.251
505,2010-05-23 13:22:24.700000+00:00,430.827
506,2010-05-23 14:22:24.700000+00:00,439.227
507,2010-05-23 15:22:24.700000+00:00,447.51
508,2010-05-23 17:22:24.600000+00:00,458.104
509,2010-05-23 18:22:24.600000+00:00,460.78
510,2010-05-23 19:22:24.700000+00:00,428.091
511,2010-05-23 20:22:24.700000+00:00,431.027
512,2010-05-23 21:22:24.700000+00:00,418.396
513,2010-05-23 22:22:24.700000+00:00,427.821
514,2010-05-23 23:22:24.800000+00:00,435.716
515,2010-05-24 00:22:24.800000+00:00,422.098
516,2010-05-24 01:22:24.800000+00:00,449.227
517,2010-05-24 02:22:24.800000+00:00,444.6230000000001
518,2010-05-24 03:22:24.900000+00:00,443.794
519,2010-05-24 04:22:24.900000+00:00,426.878
